# timestamp tx ty tz qx qy qz qw
1403636593.713555574 -3.4912141 0.1638745 -0.2756304 0.9060511 0.0728548 -0.4036810 0.1039478
1403636593.763555527 -3.4750328 0.1496261 -0.2788896 0.9088831 0.0597563 -0.3980933 0.1090064
1403636593.813555479 -3.4622474 0.1378605 -0.2771792 0.9107294 0.0449040 -0.3935454 0.1169514
1403636593.863555670 -3.4563451 0.1234012 -0.2790739 0.9111877 0.0276717 -0.3910415 0.1267193
1403636593.913555384 -3.4154008 0.1072765 -0.2708417 0.9103723 0.0097645 -0.3898588 0.1383366
1403636593.963555574 -3.4123293 0.1211999 -0.2771610 0.9086628 -0.0080990 -0.3890392 0.1513763
1403636594.013555527 -3.3826309 0.1148587 -0.2805288 0.9065663 -0.0250791 -0.3877117 0.1648882
1403636594.063555479 -3.3554344 0.1147903 -0.2821091 0.9046214 -0.0418341 -0.3850665 0.1778592
1403636594.113555431 -3.3289485 0.1068330 -0.2806005 0.9031501 -0.0575147 -0.3815038 0.1883260
1403636594.163555622 -3.2755668 0.1252986 -0.2704098 0.9023352 -0.0720323 -0.3765568 0.1969965
1403636594.213555574 -3.2763184 0.1153368 -0.2804346 0.9018922 -0.0835065 -0.3711209 0.2046618
1403636594.263555527 -3.2553896 0.1276385 -0.2808580 0.9014889 -0.0925130 -0.3660371 0.2116032
1403636594.313555479 -3.2170776 0.1324307 -0.2701353 0.9010816 -0.0984754 -0.3616519 0.2180882
1403636594.363555670 -3.2002497 0.1482450 -0.2839640 0.9003360 -0.1027190 -0.3583070 0.2246330
1403636594.413555384 -3.1688514 0.1697402 -0.2798526 0.8988478 -0.1048418 -0.3572972 0.2311267
1403636594.463555574 -3.1661823 0.2080759 -0.2761887 0.8967688 -0.1047446 -0.3583213 0.2375715
1403636594.513555527 -3.1675136 0.2122275 -0.2799787 0.8942919 -0.1033878 -0.3614155 0.2427588
1403636594.563555479 -3.1403363 0.2654188 -0.2830221 0.8915879 -0.1040287 -0.3661128 0.2453783
1403636594.613555431 -3.1198208 0.2691484 -0.2922408 0.8895649 -0.1037934 -0.3704285 0.2463412
1403636594.663555622 -3.1218905 0.2582468 -0.2897524 0.8879538 -0.1040934 -0.3744035 0.2460176
1403636594.713555574 -3.1481032 0.2864676 -0.2956957 0.8871291 -0.1014760 -0.3776566 0.2451122
1403636594.763555527 -3.1713655 0.3169059 -0.2921763 0.8867507 -0.0964581 -0.3816042 0.2423784
1403636594.813555479 -3.1626529 0.3136715 -0.3069317 0.8866339 -0.0875620 -0.3864754 0.2384323
1403636594.863555670 -3.1771255 0.2886112 -0.3048207 0.8864974 -0.0771180 -0.3917608 0.2338775
1403636594.913555384 -3.2004781 0.3134937 -0.3073214 0.8862446 -0.0632978 -0.3975819 0.2291125
1403636594.963555574 -3.2106452 0.3357318 -0.3102937 0.8861351 -0.0471366 -0.4035176 0.2229712
1403636595.013555527 -3.2517568 0.3249995 -0.3114056 0.8859972 -0.0297880 -0.4107817 0.2130260
1403636595.063555479 -3.2676832 0.3402129 -0.3072773 0.8863493 -0.0112909 -0.4160955 0.2027855
1403636595.113555431 -3.2873276 0.3346975 -0.3107779 0.8870885 0.0061988 -0.4201865 0.1909945
1403636595.163555622 -3.3258341 0.3510418 -0.3091651 0.8877637 0.0223958 -0.4233221 0.1793668
1403636595.213555574 -3.3587930 0.3279432 -0.3173842 0.8883251 0.0367054 -0.4263024 0.1667256
1403636595.263555527 -3.3698973 0.3177218 -0.3182748 0.8885081 0.0503075 -0.4289302 0.1550526
1403636595.313555479 -3.3885364 0.3167752 -0.3266344 0.8886286 0.0622657 -0.4306337 0.1449715
1403636595.363555670 -3.3959157 0.2982391 -0.3128077 0.8884829 0.0722265 -0.4317233 0.1378279
1403636595.413555384 -3.4205186 0.2808387 -0.3208982 0.8884208 0.0783285 -0.4324924 0.1323764
1403636595.463555574 -3.4230822 0.2601035 -0.3081363 0.8885233 0.0829723 -0.4325073 0.1287611
1403636595.513555527 -3.4594734 0.2300581 -0.3156234 0.8892262 0.0845153 -0.4315364 0.1261357
1403636595.563555479 -3.4270632 0.2172377 -0.3116220 0.8900714 0.0871165 -0.4297264 0.1245744
1403636595.613555431 -3.4130418 0.2003819 -0.3254891 0.8912108 0.0869819 -0.4273837 0.1245819
1403636595.663555622 -3.4067503 0.1713232 -0.3298445 0.8925145 0.0854281 -0.4242714 0.1269394
1403636595.713555574 -3.4030767 0.1614984 -0.3181147 0.8938055 0.0803786 -0.4212035 0.1312961
1403636595.763555527 -3.3739167 0.1490869 -0.3209498 0.8948703 0.0746939 -0.4174578 0.1391296
1403636595.813555479 -3.3589722 0.1603554 -0.3234146 0.8958941 0.0652672 -0.4132618 0.1494275
1403636595.863555670 -3.3417824 0.1520396 -0.3203702 0.8967257 0.0548925 -0.4089134 0.1601864
1403636595.913555384 -3.3030999 0.1396293 -0.3234516 0.8977518 0.0422226 -0.4043004 0.1697059
1403636595.963555574 -3.2701633 0.1349580 -0.3255441 0.8989498 0.0296521 -0.3988882 0.1786004
1403636596.013555527 -3.2324886 0.1175795 -0.3198470 0.9004540 0.0176791 -0.3922884 0.1870289
1403636596.063555479 -3.2343028 0.1186926 -0.3194509 0.9017809 0.0049736 -0.3859877 0.1943708
1403636596.113555431 -3.2023594 0.1335761 -0.3162244 0.9028599 -0.0065383 -0.3805550 0.1999481
1403636596.163555622 -3.2124538 0.0998312 -0.3181197 0.9034606 -0.0155645 -0.3770106 0.2034201
1403636596.213555574 -3.2237106 0.1087664 -0.3120850 0.9033289 -0.0220240 -0.3758024 0.2056318
1403636596.263555527 -3.2328042 0.0899254 -0.3124711 0.9028823 -0.0268548 -0.3764427 0.2058479
1403636596.313555479 -3.2302231 0.0750388 -0.3142314 0.9020604 -0.0302193 -0.3781168 0.2059161
1403636596.363555670 -3.2422232 0.0556506 -0.3033942 0.9010822 -0.0320647 -0.3796714 0.2070562
1403636596.413555384 -3.2528538 0.0572997 -0.2960508 0.8998835 -0.0317376 -0.3813963 0.2091394
1403636596.463555574 -3.2594409 0.0219466 -0.2980868 0.8985439 -0.0297267 -0.3837511 0.2108797
1403636596.513555527 -3.2726113 0.0093834 -0.2933575 0.8973035 -0.0266357 -0.3859374 0.2125779
1403636596.563555479 -3.2969698 0.0020184 -0.2921314 0.8963100 -0.0230159 -0.3876819 0.2140125
1403636596.613555431 -3.3075700 -0.0157063 -0.2806531 0.8962655 -0.0214782 -0.3873454 0.2149661
1403636596.663555622 -3.3034617 -0.0288924 -0.2706057 0.8968203 -0.0205685 -0.3863336 0.2145613
1403636596.713555574 -3.3046187 -0.0163876 -0.2716943 0.8974452 -0.0192805 -0.3853667 0.2138058
1403636596.763555527 -3.2957091 -0.0529488 -0.2728736 0.8973650 -0.0164404 -0.3854202 0.2142828
1403636596.813555479 -3.3037985 -0.0470001 -0.2777245 0.8962369 -0.0149120 -0.3872195 0.2158661
1403636596.863555670 -3.3039877 -0.0280901 -0.2742152 0.8947792 -0.0122352 -0.3888802 0.2190722
1403636596.913555384 -3.3010306 -0.0101553 -0.2805426 0.8934368 -0.0110731 -0.3904879 0.2217368
1403636596.963555574 -3.2963211 0.0059114 -0.2840639 0.8932497 -0.0089382 -0.3893608 0.2245512
1403636597.013555527 -3.2798148 0.0072355 -0.2820467 0.8942944 -0.0092169 -0.3868998 0.2246354
1403636597.063555479 -3.2748589 0.0262560 -0.2919971 0.8966679 -0.0079499 -0.3821444 0.2233589
1403636597.113555431 -3.2743440 0.0810996 -0.2999167 0.8993371 -0.0065047 -0.3783572 0.2190806
1403636597.163555622 -3.2790387 0.0816099 -0.2800655 0.9016031 -0.0019022 -0.3755530 0.2146348
1403636597.213555574 -3.2558162 0.0952900 -0.2822020 0.9029408 0.0036427 -0.3749256 0.2100369
1403636597.263555527 -3.2727758 0.1442930 -0.2835095 0.9031698 0.0100920 -0.3762006 0.2065321
1403636597.313555479 -3.2297233 0.1510786 -0.2887185 0.9024641 0.0175899 -0.3790534 0.2038815
1403636597.363555670 -3.2358517 0.1892497 -0.2855380 0.9013079 0.0244483 -0.3832699 0.2003758
1403636597.413555384 -3.2345153 0.2158542 -0.2928193 0.9000349 0.0329447 -0.3866454 0.1983865
1403636597.463555574 -3.2348278 0.2293767 -0.2865326 0.8987951 0.0412957 -0.3903419 0.1951801
1403636597.513555527 -3.2497883 0.2408068 -0.2844147 0.8972732 0.0512650 -0.3942646 0.1919069
1403636597.563555479 -3.2318003 0.2764660 -0.2797403 0.8954026 0.0598750 -0.3999581 0.1862866
1403636597.613555431 -3.2333573 0.2736906 -0.2862233 0.8929899 0.0679483 -0.4071330 0.1794289
1403636597.663555622 -3.2401402 0.2881511 -0.2827887 0.8902518 0.0756942 -0.4147414 0.1723706
1403636597.713555574 -3.2626437 0.2853736 -0.2892664 0.8873946 0.0830582 -0.4219897 0.1660026
1403636597.763555527 -3.2553798 0.2978838 -0.2935798 0.8846266 0.0896620 -0.4281241 0.1615740
1403636597.813555479 -3.2578729 0.2956724 -0.2844215 0.8820131 0.0954439 -0.4333891 0.1584844
1403636597.863555670 -3.2760999 0.2862950 -0.2911628 0.8799221 0.1010491 -0.4366248 0.1577497
1403636597.913555384 -3.2653694 0.3038851 -0.2889279 0.8783652 0.1070606 -0.4385643 0.1570797
1403636597.963555574 -3.2772214 0.2686133 -0.2859215 0.8778900 0.1120466 -0.4382480 0.1571413
1403636598.013555527 -3.2842796 0.2738412 -0.2821015 0.8784327 0.1158236 -0.4363636 0.1566131
1403636598.063555479 -3.2999097 0.2638770 -0.2973464 0.8800084 0.1173763 -0.4331305 0.1555826
1403636598.113555431 -3.2994866 0.2336898 -0.3014374 0.8827129 0.1175824 -0.4285114 0.1528734
1403636598.163555622 -3.2856137 0.2122950 -0.3025840 0.8863039 0.1174885 -0.4215237 0.1515905
1403636598.213555574 -3.3023244 0.1988189 -0.3121864 0.8907140 0.1168318 -0.4127075 0.1505042
1403636598.263555527 -3.2960930 0.1754521 -0.3128846 0.8948624 0.1176618 -0.4033707 0.1505625
1403636598.313555479 -3.2955666 0.1748224 -0.3256325 0.8982088 0.1165151 -0.3960757 0.1508948
1403636598.363555670 -3.2955337 0.1708831 -0.3137812 0.9002742 0.1162641 -0.3902733 0.1538692
1403636598.413555384 -3.3043057 0.1687705 -0.3325294 0.9014431 0.1142818 -0.3869141 0.1569634
1403636598.463555574 -3.2824687 0.1614305 -0.3343389 0.9013654 0.1142823 -0.3859149 0.1598428
1403636598.513555527 -3.3018304 0.1279340 -0.3413432 0.9002389 0.1137722 -0.3880228 0.1614437
1403636598.563555479 -3.3063524 0.1599118 -0.3366922 0.8977302 0.1154100 -0.3931983 0.1617287
1403636598.613555431 -3.3138623 0.1980178 -0.3457015 0.8944296 0.1163240 -0.4004902 0.1614682
1403636598.663555622 -3.3161378 0.2184521 -0.3596981 0.8904944 0.1185825 -0.4088526 0.1606158
1403636598.713555574 -3.3136966 0.2076630 -0.3637557 0.8858142 0.1209435 -0.4187777 0.1591574
1403636598.763555527 -3.3117339 0.2383798 -0.3640955 0.8802220 0.1237907 -0.4302646 0.1573451
1403636598.813555479 -3.3264094 0.2578213 -0.3720640 0.8745129 0.1252175 -0.4418267 0.1560034
1403636598.863555670 -3.2971271 0.2698142 -0.3762299 0.8685750 0.1254143 -0.4531988 0.1563956
1403636598.913555384 -3.2768180 0.2718982 -0.3944870 0.8634675 0.1239722 -0.4628480 0.1575643
1403636598.963555574 -3.2946508 0.2985933 -0.4038677 0.8588962 0.1236229 -0.4701979 0.1610239
1403636599.013555527 -3.3077659 0.2814873 -0.4139155 0.8549283 0.1237774 -0.4766524 0.1630315
1403636599.063555479 -3.3088831 0.3019242 -0.4324417 0.8504927 0.1229209 -0.4846922 0.1631751
1403636599.113555431 -3.3039648 0.3245515 -0.4340332 0.8453209 0.1226360 -0.4941601 0.1618601
1403636599.163555622 -3.3216821 0.3258113 -0.4436082 0.8386359 0.1217509 -0.5060264 0.1606360
1403636599.213555574 -3.3184045 0.3290845 -0.4445564 0.8299921 0.1205234 -0.5189675 0.1651060
1403636599.263555527 -3.3039102 0.3307070 -0.4518896 0.8215895 0.1170954 -0.5319825 0.1681488
1403636599.313555479 -3.2996087 0.3371699 -0.4592045 0.8143044 0.1139984 -0.5428350 0.1710057
1403636599.363555670 -3.2958235 0.3482637 -0.4501265 0.8091381 0.1111655 -0.5501185 0.1740904
1403636599.413555384 -3.3003062 0.3330776 -0.4697250 0.8060042 0.1098229 -0.5535371 0.1785857
1403636599.463555574 -3.2921445 0.3590269 -0.4640463 0.8049278 0.1088028 -0.5537857 0.1832334
1403636599.513555527 -3.2907749 0.3664779 -0.4756433 0.8063204 0.1050471 -0.5517880 0.1853176
1403636599.563555479 -3.2932917 0.3629002 -0.4842195 0.8085255 0.1015345 -0.5487785 0.1865998
1403636599.613555431 -3.2808444 0.3705634 -0.4799902 0.8108090 0.0994276 -0.5456973 0.1868619
1403636599.663555622 -3.2882233 0.3760658 -0.4912575 0.8123709 0.0986741 -0.5431218 0.1879778
1403636599.713555574 -3.2807348 0.3913693 -0.4902260 0.8116935 0.0974456 -0.5442819 0.1881896
1403636599.763555527 -3.3000204 0.3840100 -0.4800198 0.8061724 0.0977973 -0.5516848 0.1901727
1403636599.813555479 -3.2830181 0.3973009 -0.4854556 0.8014954 0.0965387 -0.5579488 0.1922981
1403636599.863555670 -3.3149270 0.4148583 -0.4904822 0.7978513 0.0951561 -0.5630010 0.1934127
1403636599.913555384 -3.3145656 0.4108933 -0.4895955 0.7966401 0.0943238 -0.5651659 0.1924968
1403636599.963555574 -3.3018030 0.3968543 -0.4828464 0.7974253 0.0923983 -0.5644826 0.1921844
1403636600.013555527 -3.3197124 0.4129267 -0.4795657 0.7979084 0.0911313 -0.5641057 0.1918906
1403636600.063555479 -3.3178559 0.4058659 -0.4825900 0.7979473 0.0897221 -0.5649382 0.1899340
1403636600.113555431 -3.3193469 0.4254253 -0.4816744 0.7960845 0.0880651 -0.5681788 0.1888568
1403636600.163555622 -3.3351291 0.4346930 -0.4921678 0.7956179 0.0889695 -0.5682672 0.1901285
1403636600.213555574 -3.3208272 0.4198960 -0.4855367 0.7958593 0.0882000 -0.5684399 0.1889569
1403636600.263555527 -3.3379107 0.4338926 -0.4860308 0.7958683 0.0881867 -0.5685230 0.1886755
1403636600.313555479 -3.3202453 0.4243505 -0.4865249 0.7959056 0.0878822 -0.5686599 0.1882468
1403636600.363555670 -3.3270080 0.4231658 -0.4716621 0.7958628 0.0874821 -0.5688959 0.1879006
1403636600.413555384 -3.3316955 0.4338380 -0.4840493 0.7958520 0.0875350 -0.5689275 0.1878263
1403636600.463555574 -3.3225385 0.4224495 -0.4810474 0.7958925 0.0871591 -0.5690911 0.1873333
1403636600.513555527 -3.3199709 0.4213807 -0.4874709 0.7957569 0.0871729 -0.5691514 0.1877191
1403636600.563555479 -3.3075984 0.4201225 -0.4660584 0.7958144 0.0875012 -0.5689547 0.1879189
1403636600.613555431 -3.3271752 0.4120849 -0.4894481 0.7958556 0.0870997 -0.5691186 0.1874340
1403636600.663555622 -3.3220250 0.4279595 -0.4801452 0.7959035 0.0871543 -0.5689958 0.1875781
1403636600.713555574 -3.3269956 0.4171267 -0.4754366 0.7959653 0.0871701 -0.5689267 0.1875179
1403636600.763555527 -3.3283566 0.4068962 -0.4788880 0.7959621 0.0870064 -0.5690263 0.1873052
1403636600.813555479 -3.3175946 0.4092149 -0.4789923 0.7959338 0.0872392 -0.5689034 0.1876903
1403636600.863555670 -3.3306644 0.3894826 -0.4733277 0.7960096 0.0870024 -0.5689612 0.1873030
1403636600.913555384 -3.3484932 0.3984833 -0.4721602 0.7959753 0.0871861 -0.5688761 0.1876214
1403636600.963555574 -3.3451310 0.3913331 -0.4630883 0.7960473 0.0869015 -0.5689324 0.1872773
1403636601.013555527 -3.3217692 0.3882944 -0.4793222 0.7960250 0.0871960 -0.5687880 0.1876735
1403636601.063555479 -3.3384369 0.4130761 -0.4891558 0.7960750 0.0868547 -0.5689072 0.1872580
1403636601.113555431 -3.3236161 0.4217344 -0.4780431 0.7960588 0.0871086 -0.5687730 0.1876162
1403636601.163555622 -3.3240246 0.4188711 -0.4751771 0.7960792 0.0868755 -0.5688798 0.1873134
1403636601.213555574 -3.3272746 0.4420419 -0.4809606 0.7960567 0.0870936 -0.5687807 0.1876086
1403636601.263555527 -3.3210996 0.4397773 -0.4732257 0.7961050 0.0868323 -0.5688707 0.1872517
1403636601.313555479 -3.3234600 0.4447623 -0.4815247 0.7960817 0.0870523 -0.5687726 0.1875460
1403636601.363555670 -3.3389298 0.4229050 -0.4756575 0.7961126 0.0868311 -0.5688377 0.1873201
1403636601.413555384 -3.3293560 0.4299331 -0.4703015 0.7961134 0.0869343 -0.5687661 0.1874862
1403636601.463555574 -3.3005860 0.4206983 -0.4836279 0.7961283 0.0867787 -0.5688235 0.1873205
1403636601.513555527 -3.3239498 0.4087310 -0.4692992 0.7960794 0.0868357 -0.5688361 0.1874640
1403636601.563555479 -3.3218134 0.4132480 -0.4776258 0.7960866 0.0866674 -0.5688918 0.1873418
1403636601.613555431 -3.3331112 0.4056487 -0.4693046 0.7960978 0.0867387 -0.5688472 0.1873970
1403636601.663555622 -3.3194884 0.4189048 -0.4734968 0.7960612 0.0866909 -0.5688905 0.1874430
1403636601.713555574 -3.3313338 0.4209904 -0.4684632 0.7960755 0.0866796 -0.5688860 0.1874010
1403636601.763555527 -3.3483555 0.4284996 -0.4729658 0.7960704 0.0866718 -0.5688822 0.1874379
1403636601.813555479 -3.3356796 0.4297062 -0.4647181 0.7961076 0.0866817 -0.5688627 0.1873345
1403636601.863555670 -3.3437301 0.4223500 -0.4628200 0.7960894 0.0866711 -0.5688613 0.1874210
1403636601.913555384 -3.3420460 0.4184101 -0.4627226 0.7961043 0.0866176 -0.5688706 0.1873540
1403636601.963555574 -3.3515814 0.4333182 -0.4657739 0.7961087 0.0866745 -0.5688271 0.1874410
1403636602.013555527 -3.3433002 0.4151340 -0.4583608 0.7960945 0.0865786 -0.5688869 0.1873644
1403636602.063555479 -3.3313931 0.4058392 -0.4567902 0.7961205 0.0866768 -0.5688115 0.1874376
1403636602.113555431 -3.3304198 0.4291747 -0.4634560 0.7961430 0.0865223 -0.5688478 0.1873030
1403636602.163555622 -3.3209758 0.4145389 -0.4725164 0.7961497 0.0866758 -0.5687644 0.1874568
1403636602.213555574 -3.3313864 0.4399135 -0.4606340 0.7961550 0.0864958 -0.5688409 0.1872849
1403636602.263555527 -3.3251735 0.4165831 -0.4692572 0.7961649 0.0866893 -0.5687212 0.1875169
1403636602.313555479 -3.3153683 0.4330661 -0.4687127 0.7961935 0.0865234 -0.5687811 0.1872903
1403636602.363555670 -3.3177476 0.4235360 -0.4748377 0.7961985 0.0866558 -0.5687070 0.1874326
1403636602.413555384 -3.3254911 0.4487230 -0.4618293 0.7961909 0.0865536 -0.5687810 0.1872875
1403636602.463555574 -3.3305376 0.4377607 -0.4681188 0.7961737 0.0865805 -0.5687751 0.1873662
1403636602.513555527 -3.3182141 0.4473558 -0.4641609 0.7962097 0.0865093 -0.5687513 0.1873184
1403636602.563555479 -3.3355470 0.4498375 -0.4706350 0.7962093 0.0865194 -0.5687479 0.1873259
1403636602.613555431 -3.3299379 0.4418149 -0.4532402 0.7962302 0.0865410 -0.5687147 0.1873279
1403636602.663555622 -3.3420314 0.4493844 -0.4594928 0.7962353 0.0865238 -0.5687045 0.1873449
1403636602.713555574 -3.3301246 0.4246859 -0.4649597 0.7962326 0.0864817 -0.5687236 0.1873181
1403636602.763555527 -3.3239682 0.4215260 -0.4629714 0.7962450 0.0864283 -0.5687113 0.1873271
1403636602.813555479 -3.3460253 0.4324130 -0.4567401 0.7962271 0.0864438 -0.5687189 0.1873729
1403636602.863555670 -3.3161547 0.4343775 -0.4479922 0.7962311 0.0863964 -0.5687337 0.1873328
1403636602.913555384 -3.3377358 0.4338827 -0.4636276 0.7962267 0.0864467 -0.5687163 0.1873816
1403636602.963555574 -3.3240687 0.4208358 -0.4550099 0.7962191 0.0863609 -0.5687507 0.1873485
1403636603.013555527 -3.3122666 0.4343107 -0.4580866 0.7962239 0.0864075 -0.5687068 0.1874405
1403636603.063555479 -3.3393266 0.4478476 -0.4571061 0.7962380 0.0863312 -0.5687370 0.1873237
1403636603.113555431 -3.3073366 0.4390378 -0.4514285 0.7962168 0.0863794 -0.5687003 0.1875032
1403636603.163555622 -3.3214892 0.4397731 -0.4502050 0.7962482 0.0862893 -0.5686987 0.1874161
1403636603.213555574 -3.3142900 0.4201840 -0.4497285 0.7962508 0.0863448 -0.5686722 0.1874599
1403636603.263555527 -3.3192366 0.4461002 -0.4482616 0.7962424 0.0863270 -0.5687045 0.1874055
1403636603.313555479 -3.3173940 0.4581004 -0.4609155 0.7962370 0.0863574 -0.5686871 0.1874674
1403636603.363555670 -3.3345943 0.4428656 -0.4638133 0.7962210 0.0863208 -0.5687280 0.1874280
1403636603.413555384 -3.3444199 0.4687050 -0.4596918 0.7962113 0.0863313 -0.5687242 0.1874764
1403636603.463555574 -3.3407546 0.4596374 -0.4606108 0.7962253 0.0863105 -0.5687085 0.1874737
1403636603.513555527 -3.3323584 0.4510179 -0.4395675 0.7962702 0.0862851 -0.5686479 0.1874784
1403636603.563555479 -3.3344447 0.4611654 -0.4520968 0.7962705 0.0863018 -0.5686464 0.1874742
1403636603.613555431 -3.3260140 0.4574616 -0.4590549 0.7962875 0.0862942 -0.5686227 0.1874770
1403636603.663555622 -3.3202510 0.4649299 -0.4647943 0.7962768 0.0862961 -0.5686223 0.1875230
1403636603.713555574 -3.3286160 0.4696483 -0.4532068 0.7962897 0.0862833 -0.5686109 0.1875091
1403636603.763555527 -3.3258995 0.4387685 -0.4525850 0.7963177 0.0862491 -0.5685867 0.1874788
1403636603.813555479 -3.3365909 0.4585103 -0.4547667 0.7963352 0.0862840 -0.5685519 0.1874940
1403636603.863555670 -3.3359946 0.4577074 -0.4542445 0.7962611 0.0862513 -0.5686502 0.1875257
1403636603.913555384 -3.3444100 0.4529457 -0.4717995 0.7963115 0.0862277 -0.5686143 0.1874316
1403636603.963555574 -3.3592045 0.4511905 -0.4530608 0.7962623 0.0862918 -0.5686183 0.1875988
1403636604.013555527 -3.3480315 0.4666441 -0.4549320 0.7962789 0.0861792 -0.5686726 0.1874154
1403636604.063555479 -3.3509705 0.4662620 -0.4591761 0.7962830 0.0862215 -0.5686325 0.1875000
1403636604.113555431 -3.3337102 0.4666255 -0.4456807 0.7962655 0.0861711 -0.5686875 0.1874309
1403636604.163555622 -3.3408701 0.4801934 -0.4550160 0.7962498 0.0862615 -0.5686616 0.1875344
1403636604.213555574 -3.3490426 0.4673092 -0.4525058 0.7962615 0.0861854 -0.5686787 0.1874680
1403636604.263555527 -3.3413359 0.4759685 -0.4599874 0.7962584 0.0861917 -0.5686743 0.1874916
1403636604.313555479 -3.3498516 0.4634444 -0.4609037 0.7962658 0.0861473 -0.5686792 0.1874657
1403636604.363555670 -3.3608932 0.4667960 -0.4636528 0.7962729 0.0861958 -0.5686464 0.1875131
1403636604.413555384 -3.3409023 0.4268198 -0.4626958 0.7962909 0.0861773 -0.5686481 0.1874396
1403636604.463555574 -3.3404450 0.4507873 -0.4695223 0.7962648 0.0862007 -0.5686606 0.1875019
1403636604.513555527 -3.3421988 0.4541307 -0.4636811 0.7962643 0.0861593 -0.5686722 0.1874878
1403636604.563555479 -3.3334415 0.4601582 -0.4676214 0.7962782 0.0861085 -0.5686702 0.1874582
1403636604.613555431 -3.3502054 0.4561665 -0.4649656 0.7962662 0.0860967 -0.5686721 0.1875086
1403636604.663555622 -3.3295612 0.4448556 -0.4671826 0.7962768 0.0861080 -0.5686652 0.1874796
1403636604.713555574 -3.3081057 0.4559235 -0.4599520 0.7962737 0.0861144 -0.5686642 0.1874927
